word,freq,nivel,longitud
cumplan,8.32,difícil,7
sustantiva,0.417,difícil,10
encauzamiento,0.126,difícil,13
refrendan,0.0525,difícil,9
esterificados,0.012,difícil,13
trasplantados,0.28200000000000003,difícil,13
recaigo,0.0204,difícil,7
generalizables,0.0166,difícil,14
retrocedido,0.5249999999999999,difícil,11
horoscopo,0.195,difícil,9
flejes,0.0631,difícil,6
cervicales,0.617,difícil,10
enfrascamos,0.012,difícil,11
valvas,0.234,difícil,6
teatreros,0.0398,difícil,9
sorber,0.191,difícil,6
santifique,0.0389,difícil,10
devoraron,0.13199999999999998,difícil,9
acreditativo,0.16999999999999998,difícil,12
calefaccionar,0.0398,difícil,13
canil,0.0589,difícil,5
sinovitis,0.0537,difícil,9
restados,0.017,difícil,8
desmerecer,0.427,difícil,10
ocurrencias,1.55,difícil,11
vestis,0.0813,difícil,6
sambenito,0.0891,difícil,9
tinajas,0.295,difícil,7
referidas,2.5100000000000002,difícil,9
mentirillas,0.0178,difícil,11
puterios,0.0457,difícil,8
rescripto,0.0676,difícil,9
utero,0.339,difícil,5
maternalmente,0.0204,difícil,13
corretean,0.0724,difícil,9
aflorando,0.155,difícil,9
encerado,0.302,difícil,8
monocromos,0.0339,difícil,10
terco,1.35,difícil,5
administrados,1.66,difícil,13
crestada,0.037200000000000004,difícil,8
impedimentos,1.32,difícil,12
desapegados,0.0117,difícil,11
cueles,0.0562,difícil,6
vinagrera,0.018600000000000002,difícil,9
canones,0.13199999999999998,difícil,7
festeros,0.0676,difícil,8
efigie,1.23,difícil,6
casare,0.13799999999999998,difícil,6
arriesgaran,0.0209,difícil,11
idealista,2.4,difícil,9
zanganos,0.057499999999999996,difícil,8
comian,0.19999999999999998,difícil,6
encapotado,0.0851,difícil,10
abundando,0.129,difícil,9
obligues,0.603,difícil,8
prohibe,3.1599999999999997,difícil,7
refundidos,0.0331,difícil,10
convencimiento,1.5799999999999998,difícil,14
amordazando,0.015799999999999998,difícil,11
conserje,1.4500000000000002,difícil,8
escenificada,0.0692,difícil,12
vuelcan,0.417,difícil,7
adscrito,1.48,difícil,8
exterminadas,0.0955,difícil,12
subid,0.129,difícil,5
traseros,2.57,difícil,8
codificada,0.617,difícil,10
cuencas,2.75,difícil,7
hipnotizada,0.191,difícil,11
colcha,0.7759999999999999,difícil,6
inga,0.661,difícil,4
labrar,0.49,difícil,6
ratones,4.79,difícil,7
beniana,0.0288,difícil,7
enredado,0.891,difícil,8
majorana,0.0148,difícil,8
copta,0.38,difícil,5
colillas,0.646,difícil,8
adiestrado,0.245,difícil,10
declinadas,0.017,difícil,10
espectacular,14.5,difícil,12
medianoches,0.015799999999999998,difícil,11
moralizantes,0.055,difícil,12
compadecer,0.102,difícil,10
pulido,3.02,difícil,6
caminare,0.0457,difícil,8
valijero,0.02,difícil,8
reencarne,0.0214,difícil,9
deprecie,0.0229,difícil,8
organizadas,5.5,difícil,11
anclando,0.0389,difícil,8
cremosas,0.061700000000000005,difícil,8
cineastas,2.09,difícil,9
intendente,10.5,difícil,10
anexaba,0.0145,difícil,7
ataud,0.372,difícil,5
bambu,0.148,difícil,5
mamador,0.151,difícil,7
tetra,0.5249999999999999,difícil,5
bocetos,1.5799999999999998,difícil,7
oxigenada,0.6759999999999999,difícil,9
viseras,0.0933,difícil,7
desmembrar,0.21400000000000002,difícil,10
abrigados,0.28200000000000003,difícil,9
caciquil,0.129,difícil,8
chistosamente,0.0145,difícil,13
herboso,0.0355,difícil,7
cacerolazos,0.513,difícil,11
rehabilitada,0.302,difícil,12
tecnologicos,0.105,difícil,12
anegamiento,0.0468,difícil,11
actuales,38.9,difícil,8
ultrasonidos,0.39799999999999996,difícil,12
estoquear,0.0166,difícil,9
absuelto,2.0,difícil,8
vendras,0.123,difícil,7
menorragia,0.0178,difícil,10
crayolas,0.0955,difícil,8
gallinejas,0.0155,difícil,10
zurdazo,0.135,difícil,7
fusilados,1.0,difícil,9
laxa,0.479,difícil,4
blancarte,0.0282,difícil,9
permisividad,0.437,difícil,12
atropellaste,0.0195,difícil,12
mastelero,0.0398,difícil,9
embelleciendo,0.0813,difícil,13
travesti,1.66,difícil,8
enjundioso,0.0204,difícil,10
enhebra,0.024,difícil,7
descubriesen,0.0813,difícil,12
gestores,2.4499999999999997,difícil,8
plateada,1.35,difícil,8
lluvias,19.5,difícil,7
prosecretario,0.12,difícil,13
amontona,0.26899999999999996,difícil,8
transmitidas,1.2,difícil,12
aclarara,0.21400000000000002,difícil,8
compradas,1.4100000000000001,difícil,9
descamada,0.0107,difícil,9
recorras,0.0468,difícil,8
motivar,2.63,difícil,7
abrigo,8.32,difícil,6
asustara,0.0891,difícil,8
ficcional,0.21400000000000002,difícil,9
hipospadias,0.0219,difícil,11
vendados,0.7759999999999999,difícil,8
latigos,0.015799999999999998,difícil,7
pontifical,0.191,difícil,10
realizan,21.4,difícil,8
urbes,0.851,difícil,5
prostituyo,0.0269,difícil,10
remozar,0.0525,difícil,7
articula,1.38,difícil,8
gastan,4.07,difícil,6
concentrase,0.0562,difícil,11
creciera,0.575,difícil,8
verge,0.28200000000000003,difícil,5
martille,0.0112,difícil,8
crema,15.1,difícil,5
agilizaron,0.0182,difícil,10
bregar,0.372,difícil,6
cojudeces,0.010499999999999999,difícil,9
importadora,0.372,difícil,11
vincule,0.389,difícil,7
abulta,0.055,difícil,6
noqueando,0.0324,difícil,9
cenefas,0.13799999999999998,difícil,7
esconder,8.709999999999999,difícil,8
patero,0.038000000000000006,difícil,6
compitan,0.5249999999999999,difícil,8
encajaron,0.148,difícil,9
zarevich,0.0263,difícil,8
limpiamos,0.537,difícil,9
berrinche,0.871,difícil,9
madreselva,0.21400000000000002,difícil,10
testimoniadas,0.0182,difícil,13
fajador,0.0132,difícil,7
recaudadoras,0.08320000000000001,difícil,12
mantendria,0.0427,difícil,10
cupletista,0.0389,difícil,10
tarifa,11.7,difícil,6
salvaste,0.661,difícil,8
normalicen,0.061700000000000005,difícil,10
hidraulico,0.0708,difícil,10
saja,0.34700000000000003,difícil,4
abastecemos,0.0224,difícil,11
lamio,0.0339,difícil,5
pien,0.0933,difícil,4
reincidente,0.468,difícil,11
regenerado,0.19999999999999998,difícil,10
pulverizacion,0.015799999999999998,difícil,13
ramillas,0.112,difícil,8
censa,0.0562,difícil,5
dentera,0.0295,difícil,7
arzobispos,0.724,difícil,10
protegidas,4.8999999999999995,difícil,10
ratifiquen,0.0676,difícil,10
faros,2.4,difícil,5
sumados,0.933,difícil,7
apoden,0.010499999999999999,difícil,6
reencuentren,0.025699999999999997,difícil,12
plasma,5.25,difícil,6
concitan,0.024,difícil,8
ciar,0.0724,difícil,4
logica,0.891,difícil,6
coroideo,0.0129,difícil,8
creiste,0.288,difícil,7
recuentro,0.0135,difícil,9
valvula,0.117,difícil,7
quesillos,0.0269,difícil,9
yagua,0.105,difícil,5
forrajes,0.26899999999999996,difícil,8
aparejadas,0.145,difícil,10
indignada,2.4,difícil,9
magulladura,0.0224,difícil,11
pandemia,4.8999999999999995,difícil,8
amazonico,0.0195,difícil,9
caciques,1.91,difícil,8
afeando,0.017,difícil,7
reportas,0.174,difícil,8
subjetivas,0.912,difícil,10
elata,0.0174,difícil,5
parda,1.1,difícil,5
reverberan,0.012299999999999998,difícil,10
cacharra,0.011,difícil,8
designacion,0.0891,difícil,11
traspasaba,0.0562,difícil,10
aventuraron,0.148,difícil,11
mustio,0.051300000000000005,difícil,6
subalternas,0.195,difícil,11
asteroides,1.12,difícil,10
caris,0.21400000000000002,difícil,5
estrenaste,0.011,difícil,10
cesa,1.51,difícil,4
entrevisten,0.129,difícil,11
pillada,0.39799999999999996,difícil,7
brazalete,1.26,difícil,9
expresivas,0.5249999999999999,difícil,10
brillamos,0.0347,difícil,9
arcabuco,0.0331,difícil,8
admitis,0.038000000000000006,difícil,7
champaran,0.0107,difícil,9
parietales,0.162,difícil,10
busto,3.7199999999999998,difícil,5
maneras,37.2,difícil,7
abadengo,0.08710000000000001,difícil,8
contratasen,0.0204,difícil,11
valet,0.55,difícil,5
rechazaron,3.02,difícil,10
tolueno,0.24,difícil,7
inhumados,0.14100000000000001,difícil,9
ampliacion,0.17800000000000002,difícil,10
paracas,0.479,difícil,7
avanzara,0.316,difícil,8
quedaria,1.02,difícil,8
unitaria,2.04,difícil,8
invente,0.813,difícil,7
ajen,0.015099999999999999,difícil,4
endosaron,0.0251,difícil,9
sepulten,0.02,difícil,8
meda,0.263,difícil,4
llegando,33.1,difícil,8
santoral,0.355,difícil,8
bizca,0.129,difícil,5
cuidan,3.55,difícil,6
sentencie,0.0759,difícil,9
esquinera,0.0398,difícil,9
principado,3.31,difícil,10
dimas,0.589,difícil,5
escurialense,0.0724,difícil,12
argucias,0.316,difícil,8
titubea,0.09119999999999999,difícil,7
doblada,2.09,difícil,7
entallados,0.0389,difícil,10
tejar,0.263,difícil,5
cartografia,0.051300000000000005,difícil,11
mitifica,0.012,difícil,8
matrimonial,3.8,difícil,11
aorta,0.8320000000000001,difícil,5
desestabilizado,0.0933,difícil,15
ilustrando,0.437,difícil,10
lentejuelas,0.603,difícil,11
caldero,0.871,difícil,7
ejecutora,0.309,difícil,9
postergaba,0.0204,difícil,10
autoritativo,0.0148,difícil,12
simbolizaban,0.0933,difícil,12
teclee,0.0355,difícil,6
batua,0.0708,difícil,5
taina,0.0692,difícil,5
impulsor,1.7,difícil,8
tableada,0.0145,difícil,8
academia,34.7,difícil,8
escaleno,0.0589,difícil,8
peyorativas,0.0851,difícil,11
purificada,0.468,difícil,10
melonera,0.0166,difícil,8
pacora,0.0661,difícil,6
termopares,0.0269,difícil,10
barias,0.055,difícil,6
planificando,0.871,difícil,12
inauditos,0.0589,difícil,9
perfumados,0.191,difícil,10
talio,0.151,difícil,5
prosperando,0.316,difícil,11
medicine,0.933,difícil,8
redundan,0.102,difícil,8
macuco,0.0245,difícil,6
tambaleaban,0.0141,difícil,11
extorsionadora,0.0138,difícil,14
libidinosa,0.0282,difícil,10
doto,0.135,difícil,4
barroco,3.63,difícil,7
conducidos,1.35,difícil,10
pacta,0.589,difícil,5
padecidos,0.0457,difícil,9
congrega,0.55,difícil,8
feretro,0.0138,difícil,7
erias,0.0182,difícil,5
condensa,0.447,difícil,8
chumpa,0.0117,difícil,6
averiguado,0.912,difícil,10
pagadero,0.0851,difícil,8
tersos,0.0355,difícil,6
prosodia,0.126,difícil,8
devastadores,0.7759999999999999,difícil,12
ultimadamente,0.117,difícil,13
escarzano,0.0162,difícil,9
engendro,0.9769999999999999,difícil,8
encamina,0.7759999999999999,difícil,8
nitros,0.0182,difícil,6
manifestaban,0.7759999999999999,difícil,12
adoptante,0.219,difícil,9
converger,0.447,difícil,9
purgadas,0.0219,difícil,8
aberrantes,0.447,difícil,10
asunciones,0.126,difícil,10
tetraedros,0.0347,difícil,10
corroborada,0.288,difícil,11
discutido,5.010000000000001,difícil,9
escultismo,0.09999999999999999,difícil,10
quisas,0.158,difícil,6
sentires,0.151,difícil,8
curada,0.955,difícil,6
alcoholico,0.19999999999999998,difícil,10
apisonada,0.0977,difícil,9
encontraremos,3.89,difícil,13
producida,7.94,difícil,9
desenganchado,0.0251,difícil,13
enterara,0.603,difícil,8
desprecias,0.19999999999999998,difícil,10
desestabilizada,0.030199999999999998,difícil,15
zapateando,0.0427,difícil,10
fundar,5.5,difícil,6
escatimando,0.0275,difícil,11
indoblegable,0.0363,difícil,12
vaporiza,0.0562,difícil,8
contraindicada,0.117,difícil,14
rondon,0.126,difícil,6
arrestando,0.5249999999999999,difícil,10
bazo,1.17,difícil,4
efectista,0.16999999999999998,difícil,9
representaban,3.09,difícil,13
empotrar,0.0525,difícil,8
morillo,0.851,difícil,7
manualidades,0.9769999999999999,difícil,12
magosto,0.0209,difícil,7
batazos,0.11,difícil,7
repobladores,0.07759999999999999,difícil,12
endeudar,0.174,difícil,8
algarrobina,0.0135,difícil,11
coqueto,0.437,difícil,7
adelanta,2.8200000000000003,difícil,8
contestara,0.389,difícil,10
voluntarioso,0.126,difícil,12
rastrillaje,0.0794,difícil,11
sabedor,0.234,difícil,7
viviesen,0.0676,difícil,8
acobardes,0.0229,difícil,9
tanzano,0.061700000000000005,difícil,7
conductancia,0.055,difícil,12
lacandones,0.0537,difícil,10
almacenamos,0.11,difícil,11
morreo,0.0468,difícil,6
inescrupuloso,0.14100000000000001,difícil,13
tahur,0.0155,difícil,5
termoelectrica,0.0166,difícil,14
dilaciones,0.275,difícil,10
olvidare,0.339,difícil,8
presidentas,0.19999999999999998,difícil,11
perennifolios,0.0166,difícil,13
enfermedades,38.9,difícil,12
enlazas,0.044700000000000004,difícil,7
combatiera,0.0692,difícil,10
coronda,0.129,difícil,7
polinomios,0.26899999999999996,difícil,10
calmes,0.20900000000000002,difícil,6
arreglabas,0.0132,difícil,10
manivela,0.479,difícil,8
menudamente,0.031599999999999996,difícil,11
pretemporada,2.63,difícil,12
nadal,4.17,difícil,5
talentosa,1.7,difícil,9
capitularon,0.055,difícil,11
encaminan,0.20900000000000002,difícil,9
pasara,11.2,difícil,6
bacinica,0.0407,difícil,8
reemplaces,0.044700000000000004,difícil,10
recitadores,0.0295,difícil,11
conserves,0.08710000000000001,difícil,9
humoristico,0.030199999999999998,difícil,11
publicidad,47.9,difícil,10
piaroas,0.0138,difícil,7
alteradas,0.851,difícil,9
sombrear,0.0457,difícil,8
penalti,1.6199999999999999,difícil,7
descriptores,0.355,difícil,12
vitela,0.09119999999999999,difícil,6
comporta,4.27,difícil,8
calcedonia,0.195,difícil,10
excesiva,7.59,difícil,8
habitar,1.6199999999999999,difícil,7
debitado,0.0166,difícil,8
albin,0.417,difícil,5
freiremos,0.0148,difícil,9
exclamaba,0.195,difícil,9
solen,0.0309,difícil,5
analice,0.955,difícil,7
atacas,0.55,difícil,6
antagonistas,0.692,difícil,12
hilvanado,0.0407,difícil,9
pelearemos,0.182,difícil,10
dramatizaciones,0.11,difícil,15
impulsara,0.126,difícil,9
relea,0.0398,difícil,5
mueres,4.07,difícil,6
interrumpidos,0.7759999999999999,difícil,13
discreto,4.07,difícil,8
runrun,0.0339,difícil,6
racionado,0.049,difícil,9
comprensibles,0.631,difícil,13
reservadas,1.4500000000000002,difícil,10
pude,47.9,difícil,4
vegana,0.871,difícil,6
defectivos,0.0107,difícil,10
ceramico,0.0155,difícil,8
devoras,0.0398,difícil,7
quiromancia,0.0631,difícil,11
induzcan,0.10700000000000001,difícil,8
juez,67.60000000000001,difícil,4
descompensar,0.0126,difícil,12
desmadrado,0.037200000000000004,difícil,10
jarales,0.0676,difícil,7
timbales,0.26899999999999996,difícil,8
aguaron,0.037200000000000004,difícil,7
faltona,0.0178,difícil,7
magistraturas,0.16999999999999998,difícil,13
conyuges,0.0537,difícil,8
centremos,0.09119999999999999,difícil,9
interioridad,0.182,difícil,12
barrabravas,0.155,difícil,11
alternantes,0.0741,difícil,11
apotegmas,0.0295,difícil,9
podada,0.0245,difícil,6
brees,0.0282,difícil,5
ensamblaba,0.015099999999999999,difícil,10
yuxtapuesta,0.0209,difícil,11
amasamiento,0.0224,difícil,11
descanses,0.692,difícil,9
electrocutado,0.309,difícil,13
excremento,0.933,difícil,10
insolito,0.117,difícil,8
italianizante,0.0589,difícil,13
apasionaron,0.0209,difícil,11
medievalistas,0.0417,difícil,13
estiaje,0.129,difícil,7
indicativo,2.1900000000000004,difícil,10
recordad,2.34,difícil,8
valquiria,0.19999999999999998,difícil,9
camilos,0.0234,difícil,7
tuina,0.0269,difícil,5
hicieron,107.0,difícil,8
subrepticia,0.117,difícil,11
posibles,42.7,difícil,8
humedades,0.24,difícil,9
aroma,6.17,difícil,5
ausenten,0.0204,difícil,8
desune,0.030199999999999998,difícil,6
sobornaban,0.0155,difícil,10
piratea,0.0676,difícil,7
actitudes,16.6,difícil,9
opten,0.33099999999999996,difícil,5
planteamiento,5.5,difícil,13
copamos,0.0269,difícil,7
muriendo,16.2,difícil,8
jornadas,11.7,difícil,8
devastada,1.29,difícil,9
calentaste,0.0275,difícil,10
centrismo,0.12,difícil,9
movilizaba,0.166,difícil,10
grifos,0.851,difícil,6
evolucion,1.0699999999999998,difícil,9
locativo,0.145,difícil,8
parpadee,0.0407,difícil,8
curtido,0.617,difícil,7
rehusas,0.0166,difícil,7
denominamos,0.479,difícil,11
excitada,0.589,difícil,8
sufragistas,0.155,difícil,11
peine,1.8599999999999999,difícil,5
recaudaran,0.0129,difícil,10
bailable,0.603,difícil,8
atinentes,0.057499999999999996,difícil,9
surgir,7.24,difícil,6
interceptaran,0.0195,difícil,13
vacunaste,0.0129,difícil,9
escaneadas,0.117,difícil,10
subscripto,0.0363,difícil,10
rezo,3.1599999999999997,difícil,4
volatil,0.07759999999999999,difícil,7
vesicular,0.135,difícil,9
sigilos,0.017,difícil,7
flaquean,0.060300000000000006,difícil,8
lectivos,0.0891,difícil,8
arrecha,0.851,difícil,7
trababa,0.11,difícil,7
resplandeces,0.0148,difícil,12
sobreactuando,0.0295,difícil,13
agradecimos,0.0417,difícil,11
envestidura,0.0191,difícil,11
falcata,0.0339,difícil,7
subieran,0.417,difícil,8
adiestrada,0.07759999999999999,difícil,10
abrocho,0.0389,difícil,7
virando,0.162,difícil,7
erecciones,0.692,difícil,10
incoada,0.049,difícil,7
espacioso,0.851,difícil,9
lacerados,0.02,difícil,9
obsequiado,0.245,difícil,10
rocieros,0.0339,difícil,8
indemnidad,0.0933,difícil,10
libertinaje,0.741,difícil,11
obliterante,0.0191,difícil,11
ascuas,0.324,difícil,6
cande,0.229,difícil,5
monitas,0.024,difícil,7
alojo,0.162,difícil,5
intensamente,4.68,difícil,12
expende,0.0724,difícil,7
palmeadas,0.0457,difícil,9
pollitas,0.0851,difícil,8
covo,0.02,difícil,4
cebas,0.060300000000000006,difícil,5
irreductibilidad,0.0166,difícil,16
ves,85.1,difícil,3
supeditan,0.0141,difícil,9
mayordomos,0.7080000000000001,difícil,10
nonos,0.0537,difícil,5
cayana,0.012,difícil,6
sustractivo,0.0145,difícil,11
calvez,0.0178,difícil,6
marginaron,0.0363,difícil,10
arrinconando,0.0741,difícil,12
vistas,15.8,difícil,6
noticiero,5.25,difícil,9
arrancasen,0.0178,difícil,10
convinimos,0.038000000000000006,difícil,10
regeneradas,0.0295,difícil,11
erotizado,0.012,difícil,9
republicas,0.14100000000000001,difícil,10
alforja,0.21400000000000002,difícil,7
mitrado,0.0263,difícil,7
delatara,0.0813,difícil,8
sinecuras,0.0141,difícil,9
incidentales,0.162,difícil,12
venus,5.5,difícil,5
rasas,0.060300000000000006,difícil,5
imaginario,5.75,difícil,10
desencaminada,0.0263,difícil,13
claudia,9.77,difícil,7
divulgamos,0.0234,difícil,10
accediendo,1.51,difícil,10
rochense,0.0245,difícil,8
enfrentaste,0.024,difícil,11
ridiculiza,0.316,difícil,10
intrincadas,0.263,difícil,11
caimito,0.162,difícil,7
codicias,0.0851,difícil,8
reviste,0.575,difícil,7
facturacion,0.112,difícil,11
lavadero,1.51,difícil,8
naciones,58.9,difícil,8
ferrosos,0.19999999999999998,difícil,8
alistada,0.0251,difícil,8
confiero,0.0141,difícil,8
romana,9.77,difícil,6
laboradas,0.030199999999999998,difícil,9
locuaces,0.0589,difícil,8
acreencia,0.0162,difícil,9
servilismo,0.589,difícil,10
denominan,2.4499999999999997,difícil,9
descuadrado,0.015099999999999999,difícil,11
antropofagia,0.102,difícil,12
roturas,0.631,difícil,7
debiles,0.479,difícil,7
luminiscentes,0.051300000000000005,difícil,13
higado,0.912,difícil,6
importar,26.299999999999997,difícil,8
sufrimiento,19.5,difícil,11
aculeo,0.031599999999999996,difícil,6
atemorizadas,0.049,difícil,12
derivaban,0.123,difícil,9
banquen,0.182,difícil,7
entreabierto,0.08320000000000001,difícil,12
captara,0.061700000000000005,difícil,7
replegadas,0.0204,difícil,10
dominaba,1.4100000000000001,difícil,8
enriquecido,1.55,difícil,11
bipartita,0.0759,difícil,9
jondo,0.155,difícil,5
concomitancias,0.025699999999999997,difícil,14
aportara,0.24,difícil,8
barbaros,0.288,difícil,8
degenera,0.219,difícil,8
piloteaba,0.0479,difícil,9
liderada,4.07,difícil,8
jacobea,0.0977,difícil,7
marcadores,2.4499999999999997,difícil,10
colapsamos,0.0339,difícil,10
